text,Label
22 giây cho bàn thắng sớm nhất lịch sử giải đấu ,1.0
Qua vo duyen voi bodaonha,1.0
Hai cây đại thụ bình luận viên bóng đá hay,1.0
"Đôi tuyển ý đá rất tệ , tiền đạo thì mất hút hàng thủ đá như mơ ngủ mắc sai lầm chết người, không giống nhà vô địch, về nhà ăn mì ý xem bóng đá, he he he ",2.0
"Lunin còn bắt cho Real thì các bố cứ nâng lên tận mây xanh,giờ biết trình độ Lunin chênh lệch như nào vs Courtois rồi chứ.",2.0
Bóng đá là thế rất cảm xúc và khôn lường !!!,1.0
Có tuyển blv ko,0.0
Bẩn mắt,2.0
Đồng đội đã gánh 7 tạ-đấy là râu con bảo thế ,2.0
Luôn yêu mến và ủng hộ R7,1.0
A7 tuy già nhưng khả năng chọn vị trí vẫn cực kì đẳng cấp,1.0
tiếc cho Luka Modric và Croatia.,0.0
Ui hôm nay thấy mấy anh hay thế năm nay khéo lụm cúp đấy,1.0
đơn giản là về bờ ,0.0
thành bại là tại Lakaka,0.0
Đánh cái xỉu hú hồn à,0.0
Duc manh hay khong gap tay ban nha va y  phap moi biet manh hay k,0.0
Bỉ thủ từ đầu đến cuối khiến pháp ko thể triển khai lối đá phòng ngự phản công đc nói chung đá vs pháp đức tbn hình như các đội toàn thủ mong hòa rồi đá peraty,0.0
Highlight 15p như vầy coi đã nha mấy a,1.0
80 phút thì vua phá lưới bundesliga mới có 1 pha dứt điểm trong vòng cấm ,2.0
M10 mới đá hỏng luân lưu kìa... ,2.0
Trận này kèo như nào ah...ai biết nói giúp,0.0
thiếu bruno thì thua đr ,0.0
đội bóng hoàng gia vẫn là cái gì đó đẳng cấp,1.0
Cậu Be đáng nhẽ ko nên cứu đội tuyển Anh họ xứng đáng bị loại vs lối đá thật ngớ ngẩn.,2.0
"7 lạc đà trình độ có hạn mà thủ đoạn có thừa. Cry thật nhiều để các fans nhí của nó vào like comment thật nhiều để nó kiếm tiền, yêu nó, thông cảm cho nó để nó là nhân vật hot paper page của các trang báo lá cải…những thằng ntn ở xã hội rất nhiều chỉ có những fans nhí là hâm mộ nó coi nó là động lực để sống ảo thôi, còn những người trưởng thành thì coi nó là thằng quá bình thường nên người ta ghét nó vì những chiêu trò hài hước, bẩn thỉu của nó. Kakaka",2.0
Sút bóng thẳng mà việt vị trong đời t mới thấy. Bắt có mùi rồi,2.0
Nhánh hà lan mềm nhỉ ha lan quá sương,1.0
Đỉnh cao liêm khiết người Bồ lên ngôi,1.0
Perisic đá dc cả hậu vệ ,1.0
CR7 ĐANG HỌC MESSI CHƠI BÓNG KK,0.0
Đoi hình itali giờ chỉ còn donaruma,0.0
A bảy trận này đá tốt quá,1.0
Thổ nhĩ kỳ ,1.0
Cho tiến linh vào có khi ghi bàn ,0.0
đỉnh,1.0
"hoàng tử bé sút kém lực , ko ăn thua",2.0
Lại là ứng viên tranh vua phá lưới với Jamal Musiala của tuyển Đức khi những cầu thủ 3 bàn khác dừng chân tại vòng 1/8,0.0
Thằng bình luận bớt gào đi chả ra gì,2.0
"A 7 là vậy,ra sân lúc nào cũng nổ lực,hết mình cống hiến",1.0
"Ronaldo như thằng chết trôi, hôm nay bồ đào nha thua nhục nhã",2.0
Lay một san bong thôi là biết bao nhiêu linh châu âu kkk,0.0
Bán độ mẹ rồi,2.0
"A tôi CR7 là duy nhất ,suuuuuiiiiiiii",1.0
euro bịp thật,2.0
"2 trận đều bị thủng lưới phút cuối, trách ai bh đây",0.0
Cancelo nó chuyền quả lên 2-0 ko biết nó chuyền cho ai nhỉ ,0.0
Đã quốc gia người ta yêu cầu bạn bè không gọi họ bằng cái tên Nga là Gruzia nữa mà hãy gọi bằng Georgia. Nhưng vẫn có nhiều kẻ mất lịch sự gọi họ là Gruzia,0.0
"crotia đá tệ vc, 2 trận liên tiếp thì ko. phải do tem bạn may mà là chủ quan",2.0
tối qua nhảy cầu chắc nhiều. nhà cái xếp hết rồi,2.0
Siuuuuuu đúng là goat,1.0
Ronaldo mà khóc thì cả thế giới đều khóc theo anh,0.0
Đá bịp vl,2.0
Dù sao a ku cũng đã cố gắng cả trận đấu rồi ,1.0
Số 4 là tử thật ...vòng sau đổi đi he....,2.0
"BDN giữ sức thôi, vì chắc suất rồi",0.0
Đáng lý ra phải hủy diệt chứ ko nên khó khăn như này,2.0
A7 nhường đồng đội đá phạt được không ạ?,0.0
Hay hay quá xin chúc mừng grudia họ chơi không mĩ miều dám chọc thẳng khung thành Bồ đào nha,1.0
"Nhìn mặt trọng tài gian thấy ớn, trái vào Việt vị không bắt nữa trời",2.0
Ai nói khứa tàu bay bỏ cái tang trên đầu xuống đi chứ đá đấm mang tang k ổn r ,0.0
Tuyệt vời Ucraina _Iloveyou ,1.0
Slovakia họ phối hợp với nhau rất ăn ý và sắc nét chỉ là họ thiếu may mắn thôi.,1.0
Đội trưởng pháp cạo râu đi nhìn đẹp trai hơn đó cạo râu đi mới thắng được để râu nhìn đá chán quá ,2.0
Chấp độ 1 trái chỉ hòa là đúng độ,0.0
Nửa ngày hơn 2 triệu view ,1.0
Cay thật còn 30s cuối cùng hết nước chấm.cro chủ quan quá ko về phòng thủ mà còn ham tan công nữa,2.0
Anh -1.5 chết tức tưởi,2.0
Rodri là tiền vệ trung tâm hay nhất thế giới hiện tại,1.0
tây ép sân ý kinh quá,1.0
Zinchenko k về đánh nga nữa à,0.0
số 4 của czech quá vụng về. biếu 2 bàn thắng cho Bồ. chúc mừng anh Liêm và BỒ,2.0
"Quang Huy già r, bình luận thiếu sức sống quá, nghe buồn ngủ kinh khủng.",2.0
I think Turkey's second goal the goalkeeper made a positional error lol,2.0
CROATIA = HÔM NAY - ĐÁ KHÔNG CÓ SỨC SỐNG - KHÔNG CÓ NHIỆT HUYẾT NHƯ MỌI KHI  ,2.0
Trận này cháy thật. Hay nhất từ lúc Khai mạc Euro đến giờ.,1.0
"Bungari ko được đá Euro nữa nhỉ. Đội đó cầu thủ nào cũng có “op” ở cuối tên: nop, xop, cop, rop",0.0
Không bị ngượng mồn hả trời =)),2.0
A mà đá cái gì... Có tiếng mà ko có hay...,2.0
10:37 truyền cho anh 7 có khi vào r,0.0
Modric đợt sút Pen cho MC cũng thọt mà cho lên hoài,2.0
8:43 cái gì vậy??????????????????????????????????????????,0.0
Nhìn mấy th bồ co bóng nó múa tới đeo hieu ? Mạnh ai nấy múa :),2.0
Như Chung kết luôn! Gruzia rất tiềm năng!,1.0
"cầu thủ bị va chạm đêm qua sao rồi,thương quá",0.0
T mê De Bruyne quá rồi ,1.0
"Tam sư có nhiều sao nhưng thiếu gắn kết, thiếu tiền vệ kiến thiết đẳng cấp , khó tiến sâu ở euro năm nay,",2.0
CR7 sẽ vô địch Euro ,1.0
Cu ơi là cu sao lận đận thế ,2.0
Tôi đi coi lại trận này bao nhiêu lần rồi vẫn thấy không chán vẫn kịch tính,1.0
KAI ha vớt khác gì gỗ lukaka,2.0
Hên quá k phải ông blv hô nan đô,2.0
Blv chán,2.0
"Nhà cái bảo rồi, phải diễn cho thật tự nhiên :)))",0.0
tbn đá quá trời hay,1.0
Đá quá tệ,2.0
Nói chung là trọng tài vẫn thiên vị cho chủ nhà đức,2.0
Sút như cặc ấy,2.0
đội tuyển Pháp đã dỡ như ji hôm qua coi 40 phút đi ngủ luôn,2.0
Anh mới là nhà cái. Xin nhắc lại Anh mới là nhà cái ,0.0
"Chúc mừng đt Đức, chia buồn đt Đan Mạch nói chung, Holujnd nói riêng vì phải bao cả đội đi nhậu ",1.0
Ek quả pen nhìn vui nha. Nó đá vỡ mặt thủ môn rồi còn dc pen. kkkkkkk,0.0
huấn luyện viên đội tuyển Anh chán quá nhỉ. Haizzz,2.0
a ku đang dẩn đầu vua phá lưới euro đó .. a ghi đươc 3 bàn rồi ,1.0
vv,0.0
sao tiếng nhỏ vậy ạ,0.0
M3p kiến tạo đẹp ghê,1.0
Giờ chỉ có Anh thắng 4-0 và Đan Mạch thắng nữa mới cứu được Luka Modric thôi,0.0
Bán sh cũng gì A 7 tối qua,0.0
Thủ môn BDN xuất thần cũng k kém. Coi đá bóng bao năm chưa bh thấy ai bắt pen 3 quả cản cả 3. Quả đối mặt của thằng số 11 thôi cho là nó còn trẻ non kinh nghiệm chứ đá xong 2 quả pen đầu chắc mặt cắt k ra máu,1.0
trận này ko có pepe làm ăn chán ngay,0.0
Tui tưởng mấy ô bảo vệ bị treo trên tường chứ e,0.0
"Ralf Rangnick là huấn luyện viên theo đuổi trường phái gegenpressing, lúc là HLV tạm quyền của MU thì muốn hợp tác với Ten Hag nhưng Tenhag lúc mới đến vì vừa vô địch giải Hà Lan nên ra vẻ sĩ, đẩy Ralf Rangnick đi. Thật sự Ten Hag không có trình, may có cup gỡ gạc",0.0
.,0.0
"Phải thừa nhận xem Euro ko hấp dẫn bằng Copa. Một giải đấu lớn tầm cỡ châu âu chỉ xế sau WC mà để nhà cái tài trợ kết quả để mafia thâu tóm, mấy đội lớn dường như chỉ tính đủ điểm đi tiếp còn tỷ số thì phụ thuộc vào nhà cái ra kèo",2.0
Năm nay all in Đức 🇩🇪,0.0
Tây Ban Nha hoặc Đức sẽ vô địch. Ae cứ mạnh tay hai đôi này vào,0.0
Chưa bao giờ hài lòng về lối chơi của ý,2.0
tiếc cho Ozil,0.0
Blv mắc đi ỉa hay sao mà bl lâu v ..,2.0
Thủ môn bồ đào nha bút bẩn ròi,2.0
Có ai cùng suy nghĩ TBN vô địch giống tôi không,0.0
Đt Áo đá hay gấp 10 lần đt Anh đá như tù binh,1.0
Ca đi ca lớp mpape dô nào là qua real hủy duyệt vào đội tuyển cho củ hành liền,0.0
"Giới thiệu mất 3p, highlights j đây.",2.0
"Đội tuyển Anh không có dáng dấp của 1 ứng cử viên vô địch, hậu vệ thì vụng về, tiền vệ và tiền đạo lóng ngóng, Đan Mạch đá có nét hơn.",2.0
Quả cuối chuyền là vô chắc,0.0
Bịp vãi,2.0
chúc Hungary có thể lách khe cửa hẹp bước tiếp vào vòng trong,1.0
Trọng tai var trận này ngủ quên . đù má,2.0
Chúc mừng Uraina....,1.0
Gặp hàn quốc nó bả cho không trượt phát nào,2.0
cơ hội đầu tiên dành cho italy bình luận giỏi,1.0
Bóng đá là cảm xúc. 10 điểm cho 2 BLV. ,1.0
Tình huống từ chối bàn thắng của ĐM xong lại tặng cho Đức quả phạt đền không thuyết phục,2.0
Đức ăn gian,2.0
ri đỗ bẩn tính thật,2.0
Blv k+ chưa làm nào nhỉ,0.0
ĐT Đức đá hay lắm,1.0
"Nhìn tình huống Xavi Simons bị từ chối bàn thắng, nhìn cậu tủi thân, ức thật sự",0.0
Blv bình luận chán vãi,2.0
Ý tuổi gì mà đá với bò tót,0.0
K có link tải video à ad,0.0
"BLV A Quân ơi có thể chiếu lại trận bán kết giữa Ý và Đức , trận chung kết giữa Ý và Pháp ở World cup 2006 bằng phiên bản tiếng viết được ko ?",0.0
"anh ,pháp ,bỉ  ý ,khi chiếu lại ít người xem lại ,những đội cho là yếu thì sắp cả triệu người xem lại",0.0
Chyyen dằn mặt bruno kkk,0.0
🇪🇸 Tây Ban Nha vs Gruzia 🇬🇪,1.0
"thằng bình luận viên bình luận ""có duyên"" thiệt chứ, nghe như đấm vào tai",2.0
"Vừa lòng tao lắm croatia, về nước đi nhé :)",2.0
Euro mà BLV nghe như nghiệp dư,2.0
"BLV quá chán, nghe cứ như hát du. Vào mà chẳng thấy có gì gọi là sôi nổi",2.0
Georgia đá hay thế - tận dụng là ngon rồi.,1.0
Đá công chuyện cmnr,0.0
Var làm mất cảm xúc của bóng đá,2.0
Kante vẫn đẳng cấp nhỉ mà gặp anh Griezman nay bị Lukaku nhập,0.0
"âm thanh sân thì k nghe chỉ nghe 2 khứa blv la làng um xùm, đúng la` thua xa blv quang huy, anh quân",2.0
Năm nay tbn vô địch,1.0
Bỉ thua r,2.0
Ghi bàn mà ông sa gét mặt héo queo..là thấy anh em lại xa bờ nữa r,2.0
ối blv hay thế. ông Quân nđúng ko nhỉ,1.0
Từ khi anh ku để đầu bóng loáng phong độ đã đi xuống ,2.0
Trọng tài sao không mặc áo,0.0
"vẫn thích anh 7 nhất , fan anh 7 điểm danh cái nhỉ",1.0
"Chúng m đâu biết n ghi 85 bàn cho ĐTQG , xem bóng đâ thỳ nín mà xem đi",0.0
sau trận hôm nay mình thấy nên để Kai đần xuống đá trung vệ để tăng cường khả năng tấn công cho đội nhà ,2.0
lukaku quá là ngu,2.0
Xem Anh đá chán xem TBN xem đúng đã,0.0
cùng là hàng MC nhưng rodri từ tây ban nha nó khác hẳng mấy con gà ẻo lả mc từ anh quốc,1.0
Nên trao cúp luôn cho Pháp đi .,1.0
Blv chán vãi,2.0
Cửa nam vẫn đang thử nghiệm đội hình ae nhé ,0.0
Cứ nghịch anh vs pháp là cơm no áo ấm.,1.0
anh đá quá chán,2.0
Ronaldo bị kéo áo mà k có pen bịp,2.0
Bồ Đào nha đá như thả vậy . Ông nào kèo trên có mà nhảy cầu ,2.0
"Cả đống người ở hàng tiền vệ, hlv lại đưa ku hậu vệ cánh anol  vào đá tiền vệ trung tâm, thiếu sự kết nối, với lối đá hiện tại, thật đáng tiếc cho 1 đội tuyển với cả rừng ngôi sao điều ở các tuyến.",2.0
Bắt 4-1 100k rồi lại bớt thành 50k ,0.0
Cr7 chỉ ghi đc những bàn thắng ở vòng loại thôi hoặc ở câu lạc bộ ở cháu á thôi ở cháu âu hết thời từ lâu tồi,2.0
thiếu mp3 pháp chả làm j cả,2.0
Xin mấy ông blv có hét thì hét xa cái míc ra.đêm hôm gào rồ lên khó chịu vl.vợ con thì ngủ bên cạnh,2.0
Thủ ngôn bỉ chơi hay thế mà,1.0
trận này hay nhất trong 3 trận hôm qua,1.0
Trận này mấy góc vậy bạn oi,0.0
Do thủ môn Costa của Bồ Đào Nha bắt luân lưu giỏi hay do cầu thủ Slovenia sút luân lưu kém nữa ,0.0
bla anh quân phải k..nghe giọng quen quen,0.0
"2 trân đêm qua và rạng sáng nay, Pháp và Bồ xứng đáng vào vòng sau",1.0
Lại  quang huy,0.0
Nghe blv anh quân xong qua nghe ông này ngủ được 2 giấc ,2.0
cười vô mặt thằng 7 cái. ,2.0
Vào trận thấy BLV Anh Quân đã chán ko muốn xem rồi.,2.0
T làm lại từ đầu rồi,0.0
"Lukaku Nhiều lúc rất vụng ,nhiều lúc lại rất khéo ,Thật là Ảo",0.0
Cỗ xe tăng năm nay cháy quá hoả lực mạnh và lớp giáp dày,1.0
Siuuuuuuuuuuuuuuuuuuuuuuuuuuuu,1.0
mẹ kiếp đức làm mình mất mấy mùa năm nay bỏ nó lại thắng cmm đức à,2.0
hi,0.0
Kiểu này Pháp vô địch rồi,1.0
Blv chán v,2.0
Nói j cx đc nhưng mà loz luka modric sút pen lúc loz nào cx éo vào,2.0
Trận này rất hay ko uổng công xem,1.0
Blv cũng giống với 2 ông này chơi...,0.0
Lại thêm nhiều tay nhảy cầu ở trận này,2.0
Bù giờ 10p,0.0
Chia buồn Đan Mạch,0.0
nhìn dembelle đá mà lo psg xuống hạng quá,2.0
"Chấp a 7 , nên mém thu luôn",2.0
Đừng bao giờ XEM THƯỜNG người Ý,1.0
Serbia tên toàn víc ko tời,0.0
Thủ môn bên georina hay thật,1.0
trận đấu quá hay,1.0
Thành trung bình luận hay sao mà dỡ thế ???,2.0
Cảm ơn anh 7 đa đưa ae vào bờ,1.0
Doku với kvb gánh gãy cả lưng,1.0
Phan Messi cút,2.0
Ông số 7 đá như gà bị cúm vậy ,2.0
"lượt thứ 1 xem là nhạt nhất, vì các đội chưa bung lụa",2.0
K thể ngờ ông G7 khi về tuyển đá lại phế vật thế :v,2.0
Bia HN giờ mất uy tín quá.,2.0
Muốn coi đá banh coi ở đâu vậy mn,0.0
"bỉ win rumani, rumani win uca, uca win slo, slo win bỉ:))) có khi nào.....",0.0
Bồ mặc áo trắng... vận hạn thua thảm,2.0
"Kai Havertz đá không nhiệt tình, chậm chạp.",2.0
"TRỌN VẸN THẾ GIỚI THỂ THAO CHỈ VỚI 20K/THÁNG! ĐĂNG KÝ GÓI V SPORT. Soạn DK SP gửi 1331 để tận hưởng ngay các giải vô địch quốc gia hàng đầu thế giới, đặc biệt là VCK EURO 2024 trên TV360 tại .",0.0
Tây ban nha mà cứ đá như này khối đội phải lo sốt dái,1.0
Bồ chuẩn bị về gặp đội tuyển Lào. Và cam bua chia.,0.0
Hôm mình xem trận thuỵ sĩ  ở kênh vtv3 nghe 2 ông bình luận mà mình tắt tiếng chỉ xem hình,2.0
Đội hình dự bị của Bồ Đào Nha phối hợp và ăn ý với lại kinh nghiệm non quá,2.0
Trận đấu hay như thế mà bình luận nghe không có chút cảm xúc nào,2.0
Pepe tý nữa thành tội đồ,2.0
"bóng đá là cảm xúc, 2 bạn blv quá ổn áp có gì mà để chê",1.0
"Đáng lẽ HLV không được để Pepe đá đến hiệp phụ, 41 tuổi đá đến 120 phút thực sự là quá sức",2.0
Rudenthui phản lưới nhà ngu quá,2.0
albania là người cầm vàng nhé,0.0
Siuuu,1.0
Tạm biệt Ukraine,0.0
BLV hay từ khi không còn được nghe quang huy và quang tùng thì đây là BLV có truyền cảm,0.0
"Tiếng blv hơi gắt, nên tiết chế lại chút, rồi tăng tiếng trên sân lên chút nữa",2.0
2 doi châu âu đều bị năm Mỹ  là  ergentina  đánh  bai   haha  mà so sanh euro  với  WC,2.0
hay,1.0
Không làm mà vẫn có ăn đã xuất hiện,2.0
1 đường chuyền ăn bàn.kinh dị,1.0
Chuẩn bị xem POR nào mn ơi,0.0
Thủ môn bay như chim,1.0
Đá k ra gì về cầm súng cho zelinski hết,2.0
Nếu mà có 2 kevin để 1 thay vào vị trí của lakaka thò ngon nhỉ:),0.0
Anh đá như vậy mà nhất bảng :)) Sao nghi nghi Anh vô địch Euro quá,2.0
Tốc độ trận đấu và tinh thần của các cầu thủ thi đấu quá nhiệt huyết!,1.0
Cảm ơn trời phật vì đã giúp con ngủ ngon nên ko phải xem trận đấu này ,0.0
"Chú già rồi nên về hưu để trở thành huyền thoại, đừng cố để cho con cháu nó chữi. Messi, ronaldo còn phải nhường lại cho lớp trẻ. Nói theo bóng đá là chú không còn đủ thể lực, sức bền để mà nhiệt huyết hết 90p trận đấu nữa. cảm ơi chú!",2.0
